date,open,high,low,close,volume,interval,rsi,macd,macd_signal,macd_hist,stochrsi_K,stochrsi_D,signal
2025-03-08 00:10:00,147.863,147.896,147.861,147.885,2324.0,1m,44.01720747706674,-0.004633514375910863,0.00963130615611918,-0.014264820532030043,7.4431032834397515,5.73288113267009,Open Trade
2025-03-08 00:11:00,147.885,147.964,147.883,147.939,2776.0,1m,50.98058781126429,-0.0034958692258726387,0.007005871079720816,-0.010501740305593456,20.2912975729291,10.03375105171236,Hold
2025-03-08 00:12:00,147.943,147.972,147.929,147.95,2698.0,1m,52.282631779710414,-0.0016872199576027924,0.0052672528722560955,-0.006954472829858888,37.402141464994074,21.71218077378764,Hold
2025-03-08 00:13:00,147.953,147.996,147.946,147.974,2671.0,1m,55.085771436890354,0.0016635704372731652,0.00454651638525951,-0.0028829459479863444,53.51815153882885,37.07053019225068,Hold
2025-03-08 00:14:00,147.974,148.0,147.966,147.991,2501.0,1m,57.01212751596962,0.005626000855613711,0.004762413279330351,0.0008635875762833603,62.30017195219008,51.073488318671004,Hold
2025-03-08 00:15:00,147.993,148.024,147.961,148.005,2317.0,1m,58.587376348221554,0.009783164279042467,0.005766563479272774,0.004016600799769693,71.47998311359206,62.43276886820366,Hold
2025-03-08 00:16:00,148.005,148.055,148.005,148.05,2350.0,1m,63.2490412274358,0.016518455687389633,0.007916941920896146,0.008601513766493487,83.6210553884191,72.46707015140042,Hold
2025-03-08 00:17:00,148.053,148.071,148.005,148.022,2401.0,1m,58.81284552252414,0.019373530657617266,0.01020825966824037,0.009165270989376896,86.44831175453444,80.5164500855152,Hold
2025-03-08 00:18:00,148.022,148.032,147.984,148.024,2014.0,1m,59.03386896961494,0.02154917594018002,0.012476442922628301,0.00907273301755172,87.3062768121018,85.79188131835178,Hold
2025-03-08 00:19:00,148.024,148.059,148.018,148.043,1978.0,1m,61.16592127335697,0.02452383619359466,0.014885921576821575,0.009637914616773087,84.24981820599807,86.00146892421144,Hold
2025-03-08 00:20:00,148.045,148.088,148.038,148.081,2197.0,1m,65.08026146543756,0.029606275580789543,0.01782999237761517,0.011776283203174372,90.75882817159724,87.43830772989905,Hold
2025-03-08 00:21:00,148.081,148.093,148.074,148.084,1710.0,1m,65.37697198839643,0.033490166547068156,0.02096202721150577,0.012528139335562388,96.94354139389625,90.65072925716385,Hold
2025-03-08 00:22:00,148.085,148.132,148.067,148.129,2361.0,1m,69.55569828018,0.039741190334922294,0.024717859836189075,0.01502333049873322,100.0,95.90078985516449,Hold
2025-03-08 00:23:00,148.13,148.142,148.103,148.112,2673.0,1m,66.30021902252074,0.042829699680567046,0.02834022780506467,0.014489471875502376,95.7508853560728,97.56480891665633,Close Trade
2025-03-08 00:24:00,148.112,148.142,148.109,148.13,2340.0,1m,68.0076256307285,0.04619728165016568,0.03191163857408487,0.014285643076080809,92.97284418454184,96.24124318020489,Hold
2025-03-08 00:25:00,148.134,148.147,148.09,148.095,2671.0,1m,61.48449993065911,0.04551721303207046,0.03463275346568199,0.01088445956638847,77.39715326847228,88.70696093636231,Hold
2025-03-08 00:26:00,148.095,148.117,148.049,148.097,2728.0,1m,61.71050822179573,0.04462522521976098,0.03663124781649779,0.007993977403263186,63.573865880819916,77.98128777794467,Hold
2025-03-08 00:27:00,148.09,148.11,148.06,148.103,2232.0,1m,62.42289860055176,0.04389645727314928,0.038084289707828095,0.005812167565321186,47.397177670241916,62.78939893984471,Hold
2025-03-08 00:28:00,148.103,148.111,148.065,148.097,2680.0,1m,61.19672680908947,0.04234660822925207,0.03893675341211289,0.0034098548171391796,37.56949475226745,49.51351276777643,Hold
2025-03-08 00:29:00,148.103,148.176,148.093,148.143,2421.0,1m,66.61166406514853,0.04431927227489041,0.040013257184668395,0.004306015090222014,46.50703511831345,43.824569180274274,Open Trade
2025-03-08 00:30:00,148.143,148.195,148.13,148.183,2625.0,1m,70.47059186270042,0.048550627042516226,0.041720731156237964,0.006829895886278262,65.46176450042239,49.846098123667765,Hold
2025-03-08 00:31:00,148.18,148.203,148.153,148.17,2507.0,1m,67.73074811873309,0.050275470498178265,0.043431679024626024,0.006843791473552241,82.87962310841097,64.94947424238227,Hold
2025-03-08 00:32:00,148.17,148.199,148.162,148.17,2143.0,1m,67.73074811873309,0.05105390374123431,0.04495612396794768,0.006097779773286627,82.19918568065819,76.84685776316385,Hold
2025-03-08 00:33:00,148.17,148.176,148.05,148.061,2927.0,1m,49.14904639122091,0.042386819772190165,0.04444226312879618,-0.0020554433566060126,48.86585234732486,71.31488704546467,Close Trade
