Buy Time,Buy Price,Take Profit,Stop Loss,Close,Close Time,%
2024-08-09 14:23:00,146.691,149.62482,145.22409,146.682,2024-08-09 14:25:00,-0.01%
2024-08-09 14:28:00,146.683,149.61666,145.21617,146.682,2024-08-09 14:29:00,-0.00%
2024-08-09 14:33:00,146.685,149.6187,145.21815,146.677,2024-08-09 14:37:00,-0.01%
2024-08-09 14:38:00,146.686,149.61972,145.21914,146.677,2024-08-09 14:40:00,-0.01%
2024-08-09 14:41:00,146.688,149.62176,145.22111999999998,146.678,2024-08-09 14:45:00,-0.01%
2025-03-07 23:01:00,147.552,150.50304,146.07648,147.897,2025-03-07 23:22:00,0.23%
2025-03-07 23:29:00,147.864,150.82128,146.38536,147.964,2025-03-07 23:41:00,0.07%
2025-03-07 23:45:00,147.887,150.84474,146.40813,147.939,2025-03-07 23:52:00,0.04%
2025-03-07 23:56:00,147.961,150.92022,146.48139,147.934,2025-03-08 00:03:00,-0.02%
2025-03-08 00:10:00,147.885,150.84269999999998,146.40615,148.112,2025-03-08 00:23:00,0.15%
2025-03-08 00:29:00,148.143,151.10586,146.66157,148.061,2025-03-08 00:33:00,-0.06%
2025-03-08 00:36:00,148.109,151.07118,146.62791,148.137,2025-03-08 00:41:00,0.02%
2025-03-08 00:46:00,148.12,151.0824,146.6388,148.082,2025-03-08 00:49:00,-0.03%
2025-03-08 00:54:00,148.075,151.0365,146.59425,148.097,2025-03-08 01:11:00,0.01%
2025-03-08 01:18:00,148.081,151.04262,146.60019,148.053,2025-03-08 01:21:00,-0.02%
2025-03-08 01:25:00,148.034,150.99468,146.55365999999998,148.009,2025-03-08 01:28:00,-0.02%
2025-03-08 01:41:00,147.918,150.87636,146.43882,147.998,2025-03-08 01:51:00,0.05%
2025-03-08 02:04:00,147.891,150.84882,146.41208999999998,147.841,2025-03-08 02:13:00,-0.03%
2025-03-08 02:14:00,147.853,150.81006000000002,146.37447,147.891,2025-03-08 02:20:00,0.03%
2025-03-08 02:38:00,147.985,150.9447,146.50515000000001,147.977,2025-03-08 02:40:00,-0.01%
2025-03-08 02:42:00,147.999,150.95898,146.51901,147.993,2025-03-08 02:45:00,-0.00%
2025-03-08 02:48:00,148.023,150.98346,146.54277,148.012,2025-03-08 02:49:00,-0.01%
2025-03-08 02:53:00,148.012,150.97224,146.53188,147.996,2025-03-08 02:56:00,-0.01%
2025-03-08 02:59:00,148.018,150.97836,146.53782,,,
2025-03-08 02:59:00,148.018,150.97836,146.53782,,,
2025-03-08 02:59:00,148.018,150.97836,146.53782,,,
2025-03-08 02:59:00,148.018,150.97836,146.53782,,,
2025-03-08 02:59:00,148.018,150.97836,146.53782,,,
2025-03-07 11:05:00,147.519,150.46938,146.04381,147.504,2025-03-07 11:30:00,-0.01%
2025-03-07 11:50:00,147.456,150.40511999999998,145.98144,147.55,2025-03-07 12:15:00,0.06%
2025-03-07 12:55:00,147.645,150.5979,146.16855,147.634,2025-03-07 13:05:00,-0.01%
2025-03-07 13:55:00,147.333,150.27966,145.85967,147.348,2025-03-07 14:25:00,0.01%
2025-03-07 14:40:00,147.37,150.3174,145.8963,147.428,2025-03-07 15:05:00,0.04%
2025-03-07 15:30:00,147.508,150.45816000000002,146.03292000000002,147.429,2025-03-07 15:40:00,-0.05%
2025-03-07 17:10:00,147.755,150.71009999999998,146.27745,147.699,2025-03-07 17:40:00,-0.04%
2025-03-07 17:55:00,147.742,150.69683999999998,146.26458,147.677,2025-03-07 18:05:00,-0.04%
2025-03-07 18:20:00,147.721,150.67542,146.24379,147.22,2025-03-07 18:55:00,-0.34%
2025-03-07 19:20:00,147.179,150.12258,145.70721,147.514,2025-03-07 19:55:00,0.23%
2025-03-07 20:45:00,147.674,150.62748000000002,146.19726,147.45,2025-03-07 21:00:00,-0.15%
2025-03-07 21:55:00,147.132,150.07464000000002,145.66068,147.352,2025-03-07 22:35:00,0.15%
2025-03-07 23:55:00,147.974,150.93348,146.49426,147.972,2025-03-08 00:00:00,-0.00%
2025-03-08 00:20:00,148.13,151.0926,146.6487,148.108,2025-03-08 00:40:00,-0.01%
2025-03-08 01:05:00,148.085,151.04670000000002,146.60415,147.946,2025-03-08 01:55:00,-0.09%
2025-03-08 02:15:00,147.911,150.86922,146.43189,,,
2025-03-08 02:15:00,147.911,150.86922,146.43189,,,
