PAIR,Buy Time,Buy Price,Take Profit,Stop Loss,Close,Close Time,%
Bitcoin / U.S.Dollar,2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,87868.04,2025-03-05 13:45:00,0.09%
Euro / U.S.Dollar,2025-03-05 13:26:00,1.06876,1.0794476,1.0473848,1.06856,2025-03-05 13:27:00,-0.02%
British Pound / U.S.Dollar,2025-03-05 13:26:00,1.2843,1.297143,1.258614,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:26:00,149.576,154.06328,142.0972,149.529,2025-03-05 13:27:00,-0.03%
British Pound / U.S.Dollar,2025-03-05 13:27:00,1.2843,1.322829,1.220085,1.279,2025-03-05 10:10:00,-0.41%
Bitcoin / U.S.Dollar,2025-03-05 13:28:00,87785.39,88663.2439,86029.6822,87737.02,2025-03-05 13:30:00,-0.06%
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:31:00,149.568,151.06368,146.57664,149.463,2025-03-05 13:32:00,-0.07%
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,90434.5562,83410.51299999999,87790.45,2025-03-05 13:36:00,-0.01%
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,88371.25,2025-03-05 14:16:00,0.65%
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Bitcoin / U.S.Dollar,2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,1.06918,2025-03-05 13:46:00,0.12%
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
Euro / U.S.Dollar,2025-03-05 13:33:00,1.06791,1.0785891,1.0465517999999998,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.505,153.99015,142.02975,149.189,2025-03-05 14:01:00,-0.21%
U.S. Dollar / JAPANESE YEN,2025-03-05 13:33:00,149.485,150.97985000000003,146.4953,,,
Euro / U.S.Dollar,2025-03-05 13:38:00,1.06767,1.0997001,1.0142865,1.06909,2025-03-05 13:46:00,0.13%
Bitcoin / U.S.Dollar,2025-03-05 13:39:00,87872.66,90508.8398,83479.027,87864.98,2025-03-05 13:46:00,-0.01%
Euro / U.S.Dollar,2025-03-05 13:45:00,1.06902,1.0850553,1.0422945,,,
Euro / U.S.Dollar,2025-03-05 13:45:00,1.06902,1.0850553,1.0422945,,,
Euro / U.S.Dollar,2025-03-05 13:45:00,1.06902,1.0850553,1.0422945,1.06762,2025-03-05 13:30:00,-0.13%
Euro / U.S.Dollar,2025-03-05 13:45:00,1.06906,1.0850959,1.0423334999999998,,,
Euro / U.S.Dollar,2025-03-05 13:45:00,1.06906,1.0850959,1.0423334999999998,1.06994,2025-03-05 14:05:00,0.08%
British Pound / U.S.Dollar,2025-03-05 13:45:00,1.2842,1.322726,1.21999,1.2843,2025-03-05 13:55:00,0.01%
Bitcoin / U.S.Dollar,2025-03-05 13:49:00,87894.41,90531.2423,83499.68950000001,87896.25,2025-03-05 13:53:00,0.00%
Euro / U.S.Dollar,2025-03-05 13:50:00,1.06909,1.1011627000000002,1.0156355,1.06965,2025-03-05 13:55:00,0.05%
Bitcoin / U.S.Dollar,2025-03-05 13:58:00,87748.78,90381.2434,83361.341,88173.18,2025-03-05 14:11:00,0.48%
Euro / U.S.Dollar,2025-03-05 13:59:00,1.06974,1.1018321999999998,1.016253,1.07105,2025-03-05 14:04:00,0.12%
British Pound / U.S.Dollar,2025-03-05 14:00:00,1.2853,1.323859,1.221035,1.2843,2025-03-05 14:05:00,-0.08%
Bitcoin / U.S.Dollar,2025-03-05 14:05:00,88242.01,89565.64014999999,86035.95975,,,
Bitcoin / U.S.Dollar,2025-03-05 14:05:00,88242.01,89565.64014999999,86035.95975,,,
Bitcoin / U.S.Dollar,2025-03-05 14:05:00,88212.82,89536.0123,86007.4995,87894.41,2025-03-05 13:45:00,-0.36%
U.S. Dollar / JAPANESE YEN,2025-03-05 14:05:00,149.201,153.67703,141.74095,147.897,2025-03-07 23:22:00,-0.87%
Bitcoin / U.S.Dollar,2025-03-05 14:05:00,88212.82,89536.0123,86007.4995,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 14:05:00,149.201,151.43901499999998,145.47097499999998,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 14:05:00,149.201,151.43901499999998,145.47097499999998,,,
U.S. Dollar / JAPANESE YEN,2025-03-05 14:05:00,149.201,151.43901499999998,145.47097499999998,,,
Euro / U.S.Dollar,2025-03-05 14:12:00,1.06982,1.1019146,1.016329,1.08403,2025-03-07 23:01:00,1.33%
Bitcoin / U.S.Dollar,2025-03-05 14:15:00,88423.79,91076.5037,84002.6005,88309.52,2025-03-05 14:16:00,-0.13%
Bitcoin / U.S.Dollar,2025-03-05 14:20:00,88352.46,91003.0338,83934.837,86424.92,2025-03-08 14:26:00,-2.18%
British Pound / U.S.Dollar,2025-03-07 07:10:00,1.2885,1.301385,1.275615,1.288,2025-03-07 07:30:00,-0.04%
Euro / U.S.Dollar,2025-03-07 07:10:00,1.07945,1.0902445,1.0686555,1.08063,2025-03-07 09:15:00,0.11%
British Pound / U.S.Dollar,2025-03-07 07:35:00,1.2886,1.301486,1.275714,1.2886,2025-03-07 08:50:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-07 08:45:00,147.557,149.03257,146.08142999999998,147.611,2025-03-07 09:50:00,0.04%
British Pound / U.S.Dollar,2025-03-07 09:25:00,1.2885,1.301385,1.275615,1.2887,2025-03-07 10:40:00,0.02%
Euro / U.S.Dollar,2025-03-07 09:25:00,1.08065,1.0914565,1.0698435000000002,1.08089,2025-03-07 10:00:00,0.02%
Euro / U.S.Dollar,2025-03-07 10:20:00,1.08095,1.0917595,1.0701405000000002,1.08123,2025-03-07 10:50:00,0.03%
U.S. Dollar / JAPANESE YEN,2025-03-07 11:05:00,147.519,148.99419,146.04381,147.504,2025-03-07 11:30:00,-0.01%
British Pound / U.S.Dollar,2025-03-07 11:10:00,1.2886,1.301486,1.275714,1.2889,2025-03-07 11:25:00,0.02%
Euro / U.S.Dollar,2025-03-07 11:10:00,1.08132,1.0921332,1.0705068,1.08233,2025-03-07 11:55:00,0.09%
U.S. Dollar / JAPANESE YEN,2025-03-07 11:50:00,147.456,148.93056,145.98144,147.55,2025-03-07 12:15:00,0.06%
British Pound / U.S.Dollar,2025-03-07 12:15:00,1.2898,1.302698,1.276902,1.2899,2025-03-07 12:35:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-07 12:55:00,147.645,149.12145,146.16855,147.634,2025-03-07 13:05:00,-0.01%
Euro / U.S.Dollar,2025-03-07 13:05:00,1.08321,1.0940421,1.0723779,1.08489,2025-03-07 13:35:00,0.16%
British Pound / U.S.Dollar,2025-03-07 13:10:00,1.291,1.30391,1.27809,1.2924,2025-03-07 13:45:00,0.11%
U.S. Dollar / JAPANESE YEN,2025-03-07 13:55:00,147.333,148.80633,145.85967,147.348,2025-03-07 14:25:00,0.01%
Euro / U.S.Dollar,2025-03-07 14:10:00,1.08674,1.0976074,1.0758726,1.08613,2025-03-07 14:15:00,-0.06%
British Pound / U.S.Dollar,2025-03-07 14:10:00,1.2931,1.306031,1.280169,1.2936,2025-03-07 15:00:00,0.04%
U.S. Dollar / JAPANESE YEN,2025-03-07 14:40:00,147.37,148.8437,145.8963,147.428,2025-03-07 15:05:00,0.04%
Euro / U.S.Dollar,2025-03-07 15:05:00,1.08658,1.0974458,1.0757142000000002,1.08468,2025-03-07 17:05:00,-0.17%
U.S. Dollar / JAPANESE YEN,2025-03-07 15:30:00,147.508,148.98308,146.03292000000002,147.429,2025-03-07 15:40:00,-0.05%
British Pound / U.S.Dollar,2025-03-07 15:35:00,1.2925,1.305425,1.279575,1.2912,2025-03-07 17:05:00,-0.10%
U.S. Dollar / JAPANESE YEN,2025-03-07 17:10:00,147.755,149.23255,146.27745,147.699,2025-03-07 17:40:00,-0.04%
British Pound / U.S.Dollar,2025-03-07 17:20:00,1.2911,1.3040109999999998,1.278189,1.2905,2025-03-07 17:50:00,-0.05%
Euro / U.S.Dollar,2025-03-07 17:35:00,1.08477,1.0956177,1.0739223,1.08486,2025-03-07 17:50:00,0.01%
British Pound / U.S.Dollar,2025-03-07 17:55:00,1.291,1.30391,1.27809,1.2905,2025-03-07 18:00:00,-0.04%
U.S. Dollar / JAPANESE YEN,2025-03-07 17:55:00,147.742,149.21942,146.26458,147.677,2025-03-07 18:05:00,-0.04%
British Pound / U.S.Dollar,2025-03-07 18:05:00,1.2911,1.3040109999999998,1.278189,1.292,2025-03-07 18:40:00,0.07%
U.S. Dollar / JAPANESE YEN,2025-03-07 18:20:00,147.721,149.19821000000002,146.24379,147.22,2025-03-07 18:55:00,-0.34%
British Pound / U.S.Dollar,2025-03-07 19:05:00,1.2919,1.304819,1.278981,1.2912,2025-03-07 19:15:00,-0.05%
Euro / U.S.Dollar,2025-03-07 19:05:00,1.08651,1.0973751,1.0756449,1.08554,2025-03-07 19:15:00,-0.09%
Euro / U.S.Dollar,2025-03-07 19:20:00,1.08695,1.0978195000000002,1.0760805,1.08585,2025-03-07 19:45:00,-0.10%
U.S. Dollar / JAPANESE YEN,2025-03-07 19:20:00,147.179,148.65079,145.70721,147.514,2025-03-07 19:55:00,0.23%
British Pound / U.S.Dollar,2025-03-07 19:20:00,1.2923,1.305223,1.279377,1.2924,2025-03-07 20:05:00,0.01%
British Pound / U.S.Dollar,2025-03-07 20:10:00,1.2925,1.305425,1.279575,1.2922,2025-03-07 20:20:00,-0.02%
Euro / U.S.Dollar,2025-03-07 20:15:00,1.08586,1.0967186,1.0750014,1.0851,2025-03-07 20:25:00,-0.07%
British Pound / U.S.Dollar,2025-03-07 20:40:00,1.2907,1.303607,1.277793,1.2917,2025-03-07 21:05:00,0.08%
U.S. Dollar / JAPANESE YEN,2025-03-07 20:45:00,147.674,149.15074,146.19726,147.45,2025-03-07 21:00:00,-0.15%
Euro / U.S.Dollar,2025-03-07 20:45:00,1.08743,1.0983043,1.0765557,1.08629,2025-03-07 21:00:00,-0.10%
British Pound / U.S.Dollar,2025-03-07 21:10:00,1.2929,1.305829,1.279971,1.2922,2025-03-07 21:15:00,-0.05%
Euro / U.S.Dollar,2025-03-07 21:40:00,1.08525,1.0961025,1.0743975,1.0842,2025-03-07 22:15:00,-0.10%
British Pound / U.S.Dollar,2025-03-07 21:45:00,1.2916,1.304516,1.2786840000000002,1.2911,2025-03-07 21:50:00,-0.04%
U.S. Dollar / JAPANESE YEN,2025-03-07 21:55:00,147.132,148.60332,145.66068,147.352,2025-03-07 22:35:00,0.15%
British Pound / U.S.Dollar,2025-03-07 22:20:00,1.2902,1.303102,1.277298,1.2899,2025-03-07 22:35:00,-0.02%
Euro / U.S.Dollar,2025-03-07 22:50:00,1.08366,1.0944966,1.0728234,1.08326,2025-03-07 23:05:00,-0.04%
British Pound / U.S.Dollar,2025-03-07 22:50:00,1.2906,1.303506,1.277694,1.29,2025-03-07 23:05:00,-0.05%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:01:00,147.552,149.76528,146.07648,147.897,2025-03-07 23:22:00,0.23%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:05:00,147.774,152.20722,140.3853,148.03,2025-03-08 00:55:00,0.17%
British Pound / U.S.Dollar,2025-03-07 23:15:00,1.2901,1.303001,1.277199,1.29,2025-03-07 23:25:00,-0.01%
British Pound / U.S.Dollar,2025-03-07 23:19:00,1.2901,1.328803,1.225595,1.29,2025-03-07 23:32:00,-0.01%
Euro / U.S.Dollar,2025-03-07 23:20:00,1.0836,1.094436,1.0727639999999998,1.08399,2025-03-07 23:55:00,0.04%
Euro / U.S.Dollar,2025-03-07 23:21:00,1.08314,1.1156342,1.028983,1.08293,2025-03-07 23:34:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:29:00,147.864,152.29992,140.4708,147.964,2025-03-07 23:41:00,0.07%
British Pound / U.S.Dollar,2025-03-07 23:33:00,1.2901,1.328803,1.225595,1.2897,2025-03-07 23:34:00,-0.03%
British Pound / U.S.Dollar,2025-03-07 23:35:00,1.2902,1.303102,1.277298,1.2908,2025-03-08 00:10:00,0.05%
British Pound / U.S.Dollar,2025-03-07 23:35:00,1.2899,1.328597,1.225405,1.2907,2025-03-07 23:45:00,0.06%
Euro / U.S.Dollar,2025-03-07 23:39:00,1.08306,1.1155518,1.028907,1.08374,2025-03-07 23:45:00,0.06%
British Pound / U.S.Dollar,2025-03-07 23:40:00,1.2908,1.329524,1.22626,1.2923,2025-03-08 01:35:00,0.12%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:45:00,147.887,152.32361,140.49265,147.939,2025-03-07 23:52:00,0.04%
Euro / U.S.Dollar,2025-03-07 23:45:00,1.08357,1.1160770999999998,1.0293915,1.08448,2025-03-08 01:40:00,0.08%
Euro / U.S.Dollar,2025-03-07 23:50:00,1.08368,1.1161904,1.029496,1.08402,2025-03-07 23:55:00,0.03%
British Pound / U.S.Dollar,2025-03-07 23:53:00,1.2908,1.329524,1.22626,1.2909,2025-03-08 00:02:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:55:00,147.974,149.45373999999998,146.49426,147.972,2025-03-08 00:00:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-07 23:56:00,147.961,152.39983,140.56295,147.934,2025-03-08 00:03:00,-0.02%
Euro / U.S.Dollar,2025-03-08 00:07:00,1.0835,1.116005,1.0293249999999998,1.0835,2025-03-08 00:12:00,0.00%
British Pound / U.S.Dollar,2025-03-08 00:07:00,1.2907,1.329421,1.226165,1.2915,2025-03-08 00:24:00,0.06%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:10:00,147.885,152.32155,140.49075,148.112,2025-03-08 00:23:00,0.15%
Euro / U.S.Dollar,2025-03-08 00:15:00,1.08358,1.1160874,1.029401,1.08385,2025-03-08 00:22:00,0.02%
Euro / U.S.Dollar,2025-03-08 00:15:00,1.08385,1.0946885,1.0730115,1.08394,2025-03-08 00:35:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:20:00,148.13,149.6113,146.6487,148.108,2025-03-08 00:40:00,-0.01%
Euro / U.S.Dollar,2025-03-08 00:27:00,1.08397,1.1164891,1.0297715,1.08378,2025-03-08 00:28:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:29:00,148.143,152.58729,140.73585,148.061,2025-03-08 00:33:00,-0.06%
Euro / U.S.Dollar,2025-03-08 00:32:00,1.08409,1.1166127,1.0298855,1.08419,2025-03-08 00:35:00,0.01%
British Pound / U.S.Dollar,2025-03-08 00:32:00,1.2917,1.330451,1.227115,1.2916,2025-03-08 00:35:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:36:00,148.109,152.55227000000002,140.70355,148.137,2025-03-08 00:41:00,0.02%
British Pound / U.S.Dollar,2025-03-08 00:40:00,1.2913,1.330039,1.226735,1.2914,2025-03-08 00:48:00,0.01%
Euro / U.S.Dollar,2025-03-08 00:42:00,1.08412,1.1166436,1.029914,1.08409,2025-03-08 00:48:00,-0.00%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:46:00,148.12,152.5636,140.714,148.082,2025-03-08 00:49:00,-0.03%
British Pound / U.S.Dollar,2025-03-08 00:50:00,1.2916,1.304516,1.2786840000000002,1.2923,2025-03-08 01:20:00,0.05%
British Pound / U.S.Dollar,2025-03-08 00:50:00,1.2916,1.330348,1.22702,1.2916,2025-03-08 00:54:00,0.00%
Euro / U.S.Dollar,2025-03-08 00:51:00,1.08424,1.1167672000000002,1.0300280000000002,1.08405,2025-03-08 00:53:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-08 00:54:00,148.075,152.51725,140.67125,148.097,2025-03-08 01:11:00,0.01%
British Pound / U.S.Dollar,2025-03-08 00:55:00,1.2917,1.330451,1.227115,1.2919,2025-03-08 00:58:00,0.02%
Euro / U.S.Dollar,2025-03-08 00:55:00,1.08423,1.0950723,1.0733877,1.08448,2025-03-08 01:40:00,0.02%
Euro / U.S.Dollar,2025-03-08 00:56:00,1.08415,1.1166745,1.0299425,1.08423,2025-03-08 01:02:00,0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 01:05:00,148.085,149.56585,146.60415,147.946,2025-03-08 01:55:00,-0.09%
Euro / U.S.Dollar,2025-03-08 01:06:00,1.08434,1.1168702,1.030123,1.08444,2025-03-08 01:22:00,0.01%
British Pound / U.S.Dollar,2025-03-08 01:06:00,1.2922,1.330966,1.22759,1.2921,2025-03-08 01:09:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 01:18:00,148.081,152.52343,140.67694999999998,148.053,2025-03-08 01:21:00,-0.02%
British Pound / U.S.Dollar,2025-03-08 01:18:00,1.2922,1.330966,1.22759,1.292,2025-03-08 01:20:00,-0.02%
British Pound / U.S.Dollar,2025-03-08 01:22:00,1.2923,1.331069,1.227685,1.2923,2025-03-08 01:24:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-08 01:25:00,148.034,152.47502,140.6323,148.009,2025-03-08 01:28:00,-0.02%
Euro / U.S.Dollar,2025-03-08 01:28:00,1.08452,1.1170556,1.030294,1.08463,2025-03-08 01:33:00,0.01%
British Pound / U.S.Dollar,2025-03-08 01:28:00,1.2924,1.331172,1.22778,1.2923,2025-03-08 01:30:00,-0.01%
British Pound / U.S.Dollar,2025-03-08 01:34:00,1.2925,1.331275,1.227875,1.2923,2025-03-08 01:35:00,-0.02%
British Pound / U.S.Dollar,2025-03-08 01:38:00,1.2922,1.330966,1.22759,1.2921,2025-03-08 01:50:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 01:40:00,147.98,152.4194,140.581,147.946,2025-03-08 01:55:00,-0.02%
Euro / U.S.Dollar,2025-03-08 01:41:00,1.08464,1.1171792,1.030408,1.08469,2025-03-08 01:59:00,0.00%
U.S. Dollar / JAPANESE YEN,2025-03-08 01:41:00,147.918,152.35554000000002,140.5221,147.998,2025-03-08 01:51:00,0.05%
British Pound / U.S.Dollar,2025-03-08 01:50:00,1.2925,1.331275,1.227875,1.2924,2025-03-08 01:55:00,-0.01%
British Pound / U.S.Dollar,2025-03-08 01:51:00,1.2923,1.331069,1.227685,1.2924,2025-03-08 01:59:00,0.01%
Euro / U.S.Dollar,2025-03-08 01:55:00,1.08469,1.1172307,1.0304555,1.08491,2025-03-08 02:10:00,0.02%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:04:00,147.891,152.32773,140.49644999999998,147.841,2025-03-08 02:13:00,-0.03%
British Pound / U.S.Dollar,2025-03-08 02:05:00,1.2929,1.3316869999999998,1.228255,1.2928,2025-03-08 02:20:00,-0.01%
British Pound / U.S.Dollar,2025-03-08 02:05:00,1.2929,1.305829,1.279971,1.2924,2025-03-08 02:25:00,-0.04%
British Pound / U.S.Dollar,2025-03-08 02:05:00,1.2925,1.331275,1.227875,1.2928,2025-03-08 02:11:00,0.02%
Euro / U.S.Dollar,2025-03-08 02:06:00,1.08478,1.1173234,1.0305410000000002,1.08506,2025-03-08 02:10:00,0.03%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:14:00,147.853,152.28859,140.46035,147.891,2025-03-08 02:20:00,0.03%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:15:00,147.911,152.34833,140.51545,,,
U.S. Dollar / JAPANESE YEN,2025-03-08 02:15:00,147.911,149.39011,146.43189,,,
British Pound / U.S.Dollar,2025-03-08 02:17:00,1.2929,1.3316869999999998,1.228255,1.2928,2025-03-08 02:18:00,-0.01%
Euro / U.S.Dollar,2025-03-08 02:23:00,1.08459,1.1171277,1.0303605,1.083,2025-03-08 02:58:00,-0.15%
British Pound / U.S.Dollar,2025-03-08 02:37:00,1.2925,1.331275,1.227875,1.2923,2025-03-08 02:41:00,-0.02%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:38:00,147.985,152.42455,140.58575000000002,147.977,2025-03-08 02:40:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:42:00,147.999,152.43896999999998,140.59905,147.993,2025-03-08 02:45:00,-0.00%
British Pound / U.S.Dollar,2025-03-08 02:48:00,1.2922,1.330966,1.22759,1.2921,2025-03-08 02:53:00,-0.01%
U.S. Dollar / JAPANESE YEN,2025-03-08 02:48:00,148.023,152.46369,140.62185,148.012,2025-03-08 02:49:00,-0.01%
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.305223,1.279377,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
British Pound / U.S.Dollar,2025-03-08 02:50:00,1.2923,1.305223,1.279377,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.0944158,1.0727442,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.0944158,1.0727442,,,
Euro / U.S.Dollar,2025-03-08 02:50:00,1.08358,1.1160874,1.029401,,,
